translation_key,korean,dialogue_line_lengths
a41e63d1b70115f28f01107d1e832288c4fb83e0fc685341c3dbc2beab0bd9d2,"제가 언제까지나
형이나 누나의 뒤에 숨어서
싸우고 있을 거라고 생각하지 마세요!","8,11,15"
c90b66759e8de23d05e7593448f4d3b98fb19be9f7e945cb387204bd30539384,"재미있군…
날 이길 수 있다 생각했나?
분수도 모르는 놈!","4,16,8"
a997091763f7dc7ae73ecd34d78a517640f35a88e4bdc03fe6fa0962e479059e,"붉은 혜성이 지온의 유산이라니…
복수인가?아니면…
그 이상의 것을 원하고 있는 건가?","5,14,10,16"
a57623cb238919ef902fcd7e3842fbfc572587bf63b7075750f649c2c1332f2a,"복수가 아니다…
뉴타입이 뉴타입으로서
태어날 길을 만들고 싶을 뿐이다!","9,16,15"
bc56a7ac6c77fa25b5c8cc4485c03f17883918ea064645ac337c89fa8aa7dd79,"도즐 형님과 싸우게 되다니…
하지만 봐줄 수는 없겠군요…","17,13,7"
94c01f904f21cb526af6cb798a90d21b2c86167bffe9abbe8870953af5b5f737,"키시리아!그만둬!
남매끼리 싸우는 건 나로선 못 한다!","10,16"
ef4540fc7e56f2a4cfbf1db39eea1c2b39401000d0196e2e0dcb9a857350f327,"저는 누님과 싸우고 싶지 않아요!
항복해 주세요!
지금이라면 아직 늦지 않았습니다","17,9,12"
931c9b618a612d4391f49dadacbc4e7be2c9dd397795cee5198a3473a572a8d1,"무르군 가르마!
이제와 되돌리는 것 따위 할 수 없다
그 정도 것도 모르는 건가?","13,15,15"
5963e3cae80bc05fff997762500d8af6f5173b835339d84cfc23fe1e4aee351a,"캐스발 꼬맹이와 싸우게 되다니
질리기 전에 웃음이 나오는군!","8,10,14"
fea3a7996dcbc7a5761ebbda034bda7ce1ee3328844f91683e033070e7348e71,"그 캐스발 꼬맹이에게 당하더라도
웃을 수 있겠습니까 키시리아 님?","15,13,6"
b3bf3434ff04c5b8e4e29622996bcee36ff1abe807ca66391fc8d059c2af5109,"설마…너와 싸우게 될 줄이야…
하지만 아직 늦지 않았다
내가 어떻게든 할 테니 항복해라 샤아!","18,18,10"
55a36af363ee95d5169cd94d17dbacbe603d4aec9b72663e326b596838c4db3a,"그러니 도련님이라고 하는 거다!
너는 좋은 친구지만…
지금은 적이라는 걸 잊지 마라!","13,13,18"
7612d56c0a9fa74714d5d61cf71fd92ed37d6e2893cfa3973880baef873b8e22,"전부터…네놈이 마음에 들지 않았지만…
지금은 적이다…
사양하지 않고 간다!","4,16,18"
5f350764ee0e60309c22745c2f6f6f035a8b4a52ac82b6f5ed1edd220e996ab1,"나야말로 사양 않고
너와 싸우는 걸 기쁘게 생각한다!","12,17"
c11f9c4252dad7590da03461566ef904e6ad6f6f5375a3fe7151d7d8b2e56218,"붉은 혜성 샤아…너와는
한 번 맞붙어 보고 싶었다!","9,14,6"
495277463b423577156828db734fb2e3186c640e527ebceadc30ec4300497d61,"그 이름은 버렸다…
하지만 네놈의 소원은 들어주마!","8,16"
b13a9912d766037f80dcc367403e99a1f0ec8d3ae66b5f1d1f9143fcb3b9b2b3,"오랜만이군요
왓케인 사령관…",17
8dd93a3f274f0010ea4289d7336478808fb970b246890eee8d9bd7a8ba8c7255,"…음 네놈도 제법 지휘관답게 되었군…
장한 일이다!","6,17,7"
705f39380ee4f68e45b5c75ff116d747ac418c380591ea3d6bba21b0ad077eca,"너는 병기의 성능에 너무 의존하고 있다
전투는 좀 더 유효하게 수행해야 한다!","16,16"
70da3749b5b53ee464e2bd495a89046ad66987711e42691bac5d1bc55e5c13fc,"뭐 뭐라고!지금 말했지…!
나에게는…당신이…","13,11"
fb4e63c86a98e4fee526b7057ba0c24ebd9126d902645dea3c8faf8c7c268a0b,"아아,아쉬워해도 좋아!",13
01b0542676006c884689b696d681d5b86ca7ce9d28b034c3390d31bae2b6940a,"여어,아무로!상태는 어때!",15
a58a503375c17723d78b0b3c6ffa6c72057ecc881ee5ca1158501a6a9a25b2d6,"류 씨!
잘 부탁드립니다!",18
2db88d311c64c7e0cf240c5cc62a674e939d14c678460fb1f3d44ad6d4ed1e6d,"카이 씨…
저는 당신의 전부가 좋다는 건 아닙니다
하지만 동료잖아요!?
함께 힘내자고요!","16,14,14,11"
34f059a067c6c96ad73d2ad776d1aba6fc5b039658c57999b45ea1dd95d0fffd,"그런 말투 좋아한다고 아무로!
뭐,사이좋게 지내자고!","17,10"
a8f38b2a163e707b6bee1f26a6483d7fbd121d1fb68f047240e22b391b248f16,아무로…너에게는 지지 않아!,14
3e28ec713b0c053cd6c330db6dad166db4fdb24e04af89d5110bfaba7132d58c,"무슨 소리를 하는 거냐…
하야토 부탁한다고!","10,10"
da68bea56c3ec87468ea799af2df1c25dcd72de09ed45f6ab50b59324b6c7401,"프라우!
어째서 네가 전투를!?",16
f255ec60b431431abc219b413d2abcc74cf37e783215c08d33af70f18c80278f,"나…아무로가 싸워주지 않았다면
진작에 죽었을 거야
은혜를 갚고 싶어!","18,10,9"
fec46e6c9f801c4e6476161f7ff8f92be0a633eb76677dd39e0fe2edb2e75eb5,"전투는 너에게 무리야…
분하지만…나는 남자니까…","12,17"
8b809b5329c5241f5983939d19d53b7e63796b4a1d13c29b9b108be76bf30a62,"힘내 아무로!
너라면…할 수 있어","10,11"
daa93a7b1aca633c895f710d2efbbf87754b5ab839476993caeb7ef1bf7eb6b6,추켜세우지 마세요!,11
cee0b0e478888e26b6d2e4555a3f18acd2c8a3569fc527ab2648a63d88e585fe,"…금발 씨!
미안해요,제멋대로 붙인 별명입니다
당신을 사이드7의 제라비 도서관에서
자주 봤었거든요","12,15,12,18"
16249d387e61a1def63f682d099af3affa5c3354130a004c99f69bd08875e5df,"말을 걸어줬으면 좋을텐데…
당신같은 천재 파일럿이
같은 사이드 출신이라니 정말 멋져요","16,15,14"
387bec853924be0c3c0ed85ef02d552cc6904edc294d2ab8adcaaf8e618d4546,"여어!
뉴타입과 함께할 수 있다니 운이 좋군!
잘 좀 챙겨달라고!","11,17,10"
d602834a44f062d185243d0872349465bfbc850450fca04acb761f94143e2f08,놀리지 마세요,10
fbcba6a2732b98d0302c087efb55c6d4781f961cb994e4cc00ae52479442106f,"미라이씨는 왜 싸우고 있는 건가요?
군을 그만둘 수도 있을 텐데요!","18,17"
d72ed5628c0b853f05c53c9e280674eb3caa7cccb1fc7d0e795dc995f04db69d,"그래 아버지의 이름을 쓰면 가능하지…
그치만 달라
이 전투는 남의 일이 아니란
느낌이 들어,이상한 걸까?","17,7,12,18"
14dcd2a30645b99864c454d1c6c3a3074b45a93fea9bdcbaf44fa73bc50775dc,"그렇지 않습니다
훌륭한 생각이라고 생각합니다!","11,12"
be253b9ec06956b824b8feba89712aea53b2801295558b75c4c34beb970dbc65,왜 우리가 싸워야만 하는 것입니까?,"12,11"
940c664386d93a1b3732a6f5b3a359e301e690df78335a2ca36910177cd40d93,"…지금은 연방군조차 엉망진창입니다
당신이 싸워주지 않았다면
우리들도 당했을지도 모릅니다
어쩌면 당신은 에스퍼일지도 몰라요…
힘내요…","18,13,18,6,15,6"
c8b24b64dda6b129f888462b30efdfa628576036ad2240f3b87bcd89d086a4c9,예!,3
ad4d172f2e996fe1efe82bdd412e17eafa9a5cf775d9e95798a36ad1bae07110,"죄송했습니다…
제가 좀 더 건담을 잘 다뤘다면
마틸다 씨는 죽지 않았을거예요…
죄송했습니다…","15,16,18,9"
af885f3546fcecc9436370041b033afacf119d71b1c291ec7338ebba97c5a41c,"우쭐대지 마라 아무로 군!
건담 한 기의 활약으로…
마틸다가 구출되거나 전쟁에 이긴다던가
하는 정도로 만만한 게 아니란 말이다!","15,11,11,13,12"
a8da9f5c2274d4e9e47a1326e408ca5a0b491586a36a6a194b743efda5aaf159,"여어 미라이…
저번에 이야기했던 약혼자는 만났나?","7,16,6"
74befcbf02fd47c7ca7eac1234ec6c86350aa0004b440c9737db0e819b17608e,"약혼이라고 해도 부모님 사이의 얘기야…
게다가…그 사람은 전쟁을
자신과 아무 상관이 없는 일처럼
생각하고 있어…","12,15,17,12"
4c88897e8a8d8710727f7e773ebcec4b26449b434a437cba7d93358d3f968917,"그,그렇군 하지만…
인연은 소중히 여기는 편이 좋아…","10,15"
67cd35e74de521a7666f0eb475f653a5190642d1b8babd42ea507e4a02004923,…진심으로 말하는 거야?,11
135e62e561f2a9db6fca7dfdf663e1d70fe963d6b323cf6d2fc401a41483d7f9,"나역시…살아있는 동안만큼은
남들처럼 평범하게 잘 살아보고 싶다고
생각하지만 서툴러서…","16,14,14"
fc2714002eedf89021008ecfcad900e3b117acf234b6f2f4235e5f8a0ef30711,…정말,4
6ca6fcb4290d6e23955045f8c16383844868ee4c6c7af79ed3685093978c168d,"세이라 씨,사이드7에 오기 전에는
어디에 있었나요?","5,18"
9c6d3b70e731c87a8f40c55f9c700c22c53067c0aede301999839007aeb629b7,대답할 필요가 있을까?,13
6095ef3f56041dc3a97c648a2391687e87dea46c1a090e42e5ad0321d5490dad,아…별로…,6
efcaf8cb89973b7e9cf74d7075bc668b69daeecf3c8a510827e27efecb74b855,약한 모습은 금물이라고?,10
c460d45648a44038dc3c1aa07dce3069e210bfb542dcccfee8ce8f9f9cdf9b1c,"헤헷!세이라 씨 잘 부탁하지!
난 이런 전투 따위로
죽고 싶지 않단 말이야!","10,9,13,12"
4b4234a9fd71868c62ed87e263aa29f49f6c85a3e08876027b5a64caaf8d9163,그래도 남자입니까!나약한!,15
6fe1550cb058adb3d896a539d14f92bcd7a3c927e7dca12c0aa5c98419def6bd,"뭐라는 거야!
잘난 척하기는!","11,11"
9d271b0cd28cab59f9655270c749c4ff20a0cb9b9cecbde63c0a8a9f8e85c022,"그런…!
불량배 같은 말투는 삼가세요!","12,12"
983075e97da1735f4b9623ed33df89b256b8cc809f60772fc76f8f5076df5286,"여어!하야토 아니냐?
뭐야 심각한 얼굴을 하고 말이야
좀 더 즐겁게 가자고","13,17,10"
509a94c935f9f8cba7068490661229c27871fbb0863170892335b2d4c2c71b30,"저는 원래 이런 얼굴이에요!
카이 씨야말로 좀 더
진지하게 행동해 주세요!","16,6,13"
28dd20a44982c61be54a64b3a60cac7607eececb934d9acfd011e5e9a94003c2,"하하―!나도 따라와 버렸네
이렇게 아름다운 여성 병사와
함께할 수 있다니 말야","13,11,9"
b4f086b1ca64a190f44dc0211214f9bb4b5e77528c1a77321c38b8a66434d8fc,"잘 부탁해요,미라이입니다",10
89c26b985c231fa24667584dc7157507eff86cd2312638ab0baf35426d1ab7d8,"잘 부탁해,아가씨",9
fa93d4577ec6cd54d89a47e7929863581847a3b75d92a5615ec69d571be9ce27,세이라 마스입니다,8
b0ca300b5a7ad5570caa549371c6ca9e0eb158a693bbc02d054df87fbc4a3e85,"음?당신
남자 문제로 고민하는 기색이 역력하군","14,11"
211695fbaf66f7c62178366da7d6f3e0d371165496473369bc94d166d667a446,"나는 안 된다…이래서는…
세이라 씨에게도 카이 씨에게도
당해낼 수 없어…","9,14,14"
a8f9c9787f45e2afc5f817af713778207dbacdfb2fb69c28a505ac852e544bf5,"무슨 소리를 하는 거야!?하야토!
훌륭해요 당신 역시!
함께 힘내요!","13,11,11"
55476ba1d592201f443a804391e1786edc4b3c04a21beeb0f48203553b41166c,"마틸다…이 전투가 끝나면
나와 결혼해 주지 않겠나?","16,12"
78727e1334f5461039ec13f5cf42d1b4ad3f20f51056117ebff9d4edfb4536c0,"…네
우디…사랑하고 있어",16
2f8892bc1be26136ffd12c36d1dbb07662c63153462eb57fcad085945c6ebe63,"코우 우라키입니다!
아직 풋내기지만 짐이 되지 않도록
열심히 하겠습니다!","9,12,18"
3c6b7ae09756aa8bcd0838b67c19c1ff4bca26167ca06d28283037d73812732e,"그렇게 힘주지 않아도 괜찮다!
네가 당하게 두지는 않겠어
그러기 위해 내가 있는 거니까…
훈련대로만 하면 된다!","15,9,10,12"
2acaab70b5c666af2703c7c0286f41c2a182c2bdf9dbe47f0b3973d76500a536,"어이어이…엉덩이에 달걀 껍질이라도
붙이고 있는 듯한 도련님이
파일럿이라니…","6,18,16"
e8119f9c820a25ac9ea5b27327e901801bd1a92956fabccf6ac74f16c823ea24,"나도 파일럿입니다!
도련님이 아니란 말입니다!","13,13"
5e9d8a57f0fbdfd7ef3e7c9029909b06f2fe925f0830206c8d111580e8508146,"몬시아 월급만 축내지는마라!
적당히 할 생각이라면
팔굽혀펴기 100회이니까!","18,11,14"
c86b8a2c4092fe15fc3aea2fffae26892824b8192ef2199ba1273184f54aadd6,"그것만큼은 제발 봐주십시오!
적당히 할 리가 없지 않습니까?","16,10,14"
4918246b47197b7004bd758139cb728f43a4fba6517c25f2af3a8f177ae5c931,"나는…사신…입니다…
제 탓으로 모두 죽게 되어버리는 겁니다","13,18"
3ddd6e7e1ebf1fd012726288802a5472845769b6a92d3346c346f198779ea869,"하찮은 비방 따위 신경 꺼라!
나는 죽지 않아
그리고 누구도 전사하게 두지 않겠어!","15,6,16"
37aa4a820dbc732924d9603fe0d1407b9f3286587207e10f339a17d06bea8c69,"이것만은 말해두지
절대로 죽지마라!
나도 전사하지않게 더욱 전력을 다하지!","18,15,7"
7486910cb5a362cb3942532521ec1981324a84996b9a148e5c698bfb66c3cd45,"말은 잘하는군
우선 실력을 보도록 할까","5,18"
400d1a0f3bb7190f4c4587b4a971927b862fada7b0a3255ee4f46ef54ae4aa01,"모두를 죽게 내버려 둘 수는 없어!
내가 있으면…
모두가 죽게 되는 거야…","17,6,13"
8c9a6df6336588595f166c9cad6b7ee58ca9139dd5464931a9e4f4543051ec49,"자신 탓으로 동료가 죽는다 생각하는건
자만이라고 하는 거야!
너 대체 무슨 생각이냐!","18,12,12"
daa86d6093ec2d2dec7723b9a023440b355ea244105b5c7b5049a12995ea6cb9,………,3
96a7fb974dc327154808eac061fb757abe059ab1f3e246721758657378ae3f49,"여어,유우 아니냐!
여전히 말수가 적은 녀석이군…
그러다간 모린 짱에게 미움받을 거라고!","11,13,6,16"
ce9c911b52f88b8f7337601a795479a143577853b39dc0a17d61ee8802650175,………,3
7684472446cf016d7a57cc78d1f93886a3e2cdc847198da31ae0475fa6645819,"오랫만입니다 유우 씨!
말하지않아도 다 알 수 있어요
저를 만나서 기쁘신 거군요!","13,13,14"
d487cc9fde3e57d4c2179711042c82a3c480080a6590e4c84649690ea748c7f0,………,3
73f1f7f08c9e2196820980d5a037429cf1dbedc2caa0124b4767c28555c0befa,"필립 씨가 아닌가요!
이리보여도 저 역시 실력을 올렸다구요
함께 힘내죠!","15,6,15,11"
98f23b5dc587e7d0837ea0e7a475e046a8c8613d2b3fa59d21734ee242ae0a18,"야-너도 그런 말 할 수 있게 되었구나
사마나 짱
뭐,잘 부탁한다!","18,17"
5ca67ece4eeb938723a0e0bacdc28bcbf2854798d327dadcc00368676c882a35,"당신이 아무로?
최강의 뉴타입이라 들었지만
그리 강해 보이지는 않아…기분 탓인가?","8,17,13,7"
4c6e46b3f5cfd9e41ae410ce32ba96d85bf40e06eebbebe474faa1c7e5813292,"갑자기 뭔 소리를 하는 거냐!
…응 이 느낌은 위험해!!","11,13"
03c1c7694d6f445c64b1d39b6edf6392d2cddc76f17e6be7a74363e0cf09fe20,"형님과 함께 싸우게 되다니 말이야!
이런 전투는 얼른 끝내고
축배라도 들고 싶군!","14,15,13"
9fd3eba63ca526c47411c37e02aaf52ed3f390845a4cdfbabaa2324ecd6ef98e,"서두르지 마라 도즐!
전투가 힘만으로는
결정되지 않는다는 것을 명심해 둬!","10,16,6"
ecb2ace586dd9f21a522415a2a2da1bce67fc14758793189017b288eb8df2ac4,"기렌 총수님의 방식에는
의구심이 듭니다
제 방식으로 하겠습니다!","11,13,15"
9acbb8a5035a522b11db981b58d0658d788c37bcf9796aab490dfc26c32324ec,"무슨 생각을 하는 거냐…
마음대로 해라…","10,9"
a465fa653a4a54eaabbddef6f8c142a0f577a94633ad9a54dd696350e560fee2,"가르마,공을 서두르면
실력을 발휘 못한다,너 또한
자비가의 사람이니 경솔함은 삼가라…","11,12,17"
69c72f5b15c6e02e118b066c14a7cf963f42d7dbb9b207eadd327ef732282f76,"저도 그 정도는 알고있다고 생각합니다
걱정하실 것 없습니다!","13,11,9"
bf14d7f5bf76fd8175412ed3cd75f4a8e44ec3e0f7b756415e5b88c4564e62a4,"기렌 각하와 함께 싸운다니…
제 힘을 부디 써 주십시오!","14,12"
2ef3c364194fc8d7d42ad036c021b862f5db62f5cfbb7ac3363daa7ff49cba8b,"데라즈여…진정한 충성을 알고 있다
지온의 영광을 지키기 위해
함께 싸우자!","6,12,16"
63d941566bfb05574a131e725332a68062c1506f11f5dd49bfba3cdd6c828d8a,"키시리아의 방식으로는 전투에
시간이 너무 오래 걸린다!
나의 방식으로 한다!","10,13,10"
8add33e3f32f9ffbfd62669afa5cd978fa5918fe427e26d103405654934a3b2a,"도즐 형님
전투는 어려운 것이라구요!
힘만으로는 이길 수 없습니다…","17,18"
c772c96a49e7f3a1a15824dfd9a02d68be4d6f9b4abf39349f61bab5912672d8,"가르마!
나는 네가 나를 나조차도 능숙히 부리는
장군이 될 수 있다 기대하고 있다!
개 죽음만은 피해야 한다!","11,14,16,11"
3f9f0c647deb89136b4b2f97da4fcd755bbb8aa21c1ddf7958a55a3475530dd0,"도즐 형님은 걱정이 많으십니다
괜찮습니다
너무 걱정하지 마세요","13,6,12"
5704b7daa842776e869a03bde0f34f50930962acbe7196004330bfcf795a88c9,"키시리아 누님
제가 싸우는 모습을 지켜봐 주세요…
저의 실력을 알 수 있으실 거라
생각합니다","15,16,15"
7a08073b60ff0805df0102555d0c4758bfd4a144040a99618c19aae59044ef1c,"그렇게 흥분마라,공을 서두르면
실력을 제대로 안 나오지","11,7,12"
24e287306d3e4376c48fcdfe6e5711f973ab40d6aa8796ced25e4a413b55f24c,"이 마쿠베,키시리아님을 위해서라면…
목숨 따위 아깝지 않습니다
무엇이든 명해 주십시오","18,12,13"
5c55000a3a86f4ddf1aa5ade8a795e84516fd19838b209534e8aa46cb90056cb,"그 말에 거짓은 없겠지…
훗,그대의 충성을 똑똑히 지켜보겠다…","15,9,9"
e58867bac0b419d93d7d0d4b6e7ff4e831907fad50365ff886c8a8bf9a46bd04,"역시나…다시보니 아버님의 모습이 있군…
미처 깨닫지 못했었군…
그럴 수 밖에 없잖은가?
캐스발 렘 다이쿤과 샤아 아즈나블…
너무 다르다…","13,18,9,11,17"
cac6903c10646b6addb33fafddf26a659df99d0866310415f04e9a2774aaf629,"언젠가 이런 때가 올 것이라고
생각은 했습니다만…
막상 닥치고 나니 두렵군요…손 떨림이…
멈추질 않습니다","15,10,13,14"
d3db455d3833cf5018d860d7085ffc2af3009e8168daf3ed602f8286651b22e3,"나 역시도 마찬가지다…
네 정체를 알았을 때는
나도 역시 웃음이 나왔지…","10,12,9"
d4f09b80e4698ca791729b128d44e0bc41604557edfc5c53359f83953ac7494b,"오랜만이군 가르마…
아니…지구방면군 사령관
가르마 자비 각하라고 불러야 하나?","16,17,9"
3ae6a469bb3630589658fcd1ffe0ee87d583b7fd02903afbbab194d9d61d44ff,"사관학교 시절과 동일하게
가르마라고 해…",16
2d3fa85bcd27a5b069e78848486049fc7d78150c8ce32d3e6a29614acb5376a9,나는 라라아의 명령에 따른다,15
5dcf6a96b62ca954d89ffb989e18fb1d32b93a6a485826ede7e8e82e5874cadc,엣…!?,5
e506bf9fa262b715a19be4a6a3f061c3c27cb52ec62097612270c39676fd1276,"그야 그렇겠지…
라라아가 훨씬 뛰어나지","11,13"
f8e74f1444f5296ec5912880edc9b589eefedfc4d2e8b99f5dcd1a9549fc5f62,아니요 그렇지 않습니다…,15
458a57acbaabbacff57609753c91d9fabb8006d0c88569816f0f1f3371608265,"내가 가르친 것 이상으로 해내었다
자신감을 갖도록 해라","17,7"
ce72a16f4c30b9b95f17cc58be0c4a87c1b535432d857eb014925a38c92a7737,네,2
a82ae2c49a4297b594640cfbb25e8b44a39b3071d8c35e02bd2cf3eead3f6a89,"당신은…뛰어난 뉴타입이라고 들었네…
그래서 나에게서 무엇을 느끼고 있나…","5,17,14"
8b2623f7fa7035a3758e0ae04c751c204b012af6ea6b03f02ddb6cc50727916e,"아니요 저는 당신 같은 분을 좋아합니다
마음을 넓게 가져주신다면
지온을 위한 훌륭한 일이라 생각됩니다…","18,16,16,7"
5187088c14350da9f6bf3b3829e7e24a7faedd08f6f2f65a53db5f2735a2d580,"좋은 충고로서 받아들이지…
나는 또 친구가 늘어난 모양이군
잘 부탁한다!","16,14,7"
b0e09b87983622b011ad8722b00a671756df8cc558b59ec0907a312236d9d211,"역전의 용사인 당신과 함께하게 되다니…
이것저것 가르쳐 주면 고맙겠군","10,11,16"
4f4305b227f82e45e932425ee5ddf3e4ead726c95173af3a582da04a725d41ca,"붉은 혜성의 소문은 듣고 있다
이쪽이야말로 잘 부탁하지!","12,11"
47ab7d5edc69d06bad4112ecc64ba8e58f2d99f2f311132946b5029d6eaf5814,"붉은 혜성의 샤아로군!
내 이름은 알고 있겠지!","11,12"
897489d81959a0ceb83b08d9b30806475ebe8784ef8f2ea600649afdd64dd029,"그래
진홍의 번개 죠니 라이덴이다","7,11"
d76fceced48ba601880f52e1e6c754ed82844acf48388d190e4c274d19d7771c,"알고 있다면 이야기가 빠르지!
나와 너 어느 쪽이 붉은색에 어울리는지
승부다!","12,14,9"
616cb1dbcd1e0a719b571c54005238b1877968ec8f1283179428eb65e93aa432,"라고하는…농담이라고!농담!
잘 부탁한다고 붉은 혜성!","15,13"
070c5c36b9ce71299f3f093429fdae29f242a3df373acb699fc6545274e46d3d,"훗 샤아 아즈나블이다
이쪽이야말로 잘 부탁하네!","13,13"
cd0c860b26a06787f3861cc730fd4c39945aaed090c8ced7b88c9bb69e3a4f78,"신 마츠나가다
하얀늑대라고 하면 알 것이라 생각한다","8,17"
1bb5dbb341ea73486601649e2cd22cf7a4df2eb04e82744e0c73715b31c7c90d,"우리 군에서 하얀늑대 이름을
모를리가 없지,잘 부탁하네!","12,18"
8031b5e8d72bbe672f0b7320b14b5f5492124b395148dffdb60e60a83d158ac2,"붉은 혜성과 함께할 수 있다니…
열심히 힘내서 짐이 되지 않도록
주의해 달라고!","14,10,12,8"
ade1d7b41a8410a888f7ee5b67a29c4943a1d9bd637e0283bfa7a25eb7409a5b,"충고 감사하게 받아들이지
자네도 그렇게 해준다면 고맙겠군!","14,17"
2c275b15efa28b0194f14f5dc02871914a5d702be6d52dad23d4e299224c2b3a,"전쟁은 암것도 낳지 못한다…
당신은 그걸 알고 있을 터
그런데 어째서 싸우는 겁니까?","12,18,12"
22bdfe38102cc70da71d10a5e4ad4a999ca60bd84a740b281afce9f823b8a45b,"나에게는…지켜야만 하는 사람이 있어…
강하지만 깊은 슬픔을 간직한 사람…","4,16,17"
094de22d722440fd112e41ef562f7dcdacb75d52a6a4b62cdb3f56d08ccedc71,"알겠습니다…
그 사람을 사랑하고 계시는군요
저도 가능한 한 도와드리죠","5,13,14"
e90b1876d9944bc2630e5170656e4a53558db3a4741c8a05872a5a13710399af,고마워…,6
eb196eafd3b7fe27f88e87e39a4bba633ee96c60899576079b9db86489b53af2,"과연,무언가를 느끼는 것 같군
힘 같은 것을…","11,12"
3d63a65c5cc52214a8a69ee0d44a8d5da30a429c79c80abbd2b9d7f31342a82d,"할 수 있다면 이 힘을 올바르게
쓰고 싶다고 생각합니다","18,11"
5d5d80591d2d16ed97a220e0ff650ae242c5e219b388b355c4bea1277db130ff,"훌륭한 힘을 가진 듯하군…
함께 인류전체를 위해 싸웁시다","13,17"
8bd9ce035bbfff0ddc69a0b90b7b36754b685972260aa02533ace45ba49074d8,"여어 당신 하얀늑대지!
소문은 듣고 있다고!
서로 너무 유명해져서 곤란하게 됐군!","11,8,12,8"
fbf2a59c440064013c3dbc861cb4d2fe6c4877f6aafdfe5ffe4fdfd5005abbd8,"서로?
자네에 대한 건 모른다만…",17
10e662258be501352b1161375462c034f2eb89e075ea9aef7e07fbf747bcb740,"농담은 그만두게
요즘 세상에 나를 모른다는 건…
뭐 진홍의 번개라고 하면 알겠지?","8,16,18"
809685d0e058eb219c7daaad76054b748fac4893ed21ee602de6ce35abaf43a9,"지휘관답게 얌전히 있는 당신보다
전투 중인 당신을 보는 쪽이 더 좋아","17,18"
03dfb9a4c8d73d7f47a8b7e4a1a1eac5e099b5862987f48ba360027f5ac82959,"나도 마찬가지다
이쪽이 더 어울린다고 생각한다","7,14"
b07337083b757f5112067314a05f2b0ab89cc08692029460d7a6027c7550da09,"오르테가 맛슈 우리들 3명이
모인다면 두려울 것 없다!","9,17"
2f604d6298bd45008fb38144b2d37461cd76cab9b3856ec8a22083bce3a79cb2,호오 적에게 있어서는 최악이겠군…,18
214de7de75e91c293010a5794995973aaed8e03ddb95182366f5db8fdad8169a,"정말이지 검은 삼연성의 강함을
놈들에게 알려 주자고!","15,14"
17f7d5d93681d62c09d48917c72540fa8fd57050a31a9999c087c841d19a938c,"인재 부족이군…
이런 풋내기가 들어오다니…","7,15"
b069758bf23549f1437b2a237dbd8b0d030226d12507049af45325b504467f4c,"나 역시 사이클롭스의 일원입니다!
대장님 어떻게 좀 말해 주십시오!","18,14"
333ead6cf4aef0338fb76281a6b997a029f68432dbacd555c3962d283251b1ed,"그건 실적으로 보여줘라…
그게 사이클롭스의 방식이다!","15,14"
523ae78eb90dc935eab6adddeb3a50d6a8114ec6c5a6b58aaf5fd47f0f4bd78b,"우리 조국이…
이 우주에 빛을 가져올 그날까지…
귀공의 목숨을 내가 맡아두었다!","6,18,12"
42efb99074cdd465fe48d3c87ea67c058d882b08a394d94f972432d70b7ee47b,"그날까지…
제 목숨 맡겨 두겠습니다!","6,13"
ff7eba72d5906b8d81d1ee1ef59fe462e7600d79fd9859880c9163bfbfa3bec2,"이제부터는 내가 편하게 해 주겠어
열심히 자신의 기체라도 닦고 있으라고!","17,12,9"
7a080e76372acb1b97d77a987f69f56a110b4b74bcec767aa1118c5e8f966158,"뜻 없는 자의 조력 따위 필요 없다
부배한 연방의 군세 따위
셈 할 것도 없다","15,18"
8079901d323d91d6fa674825941a2620b575ff4c260670e486a53772b98e34ea,"그대와 다시 이렇게 나란히 설 줄이야…
함께 지온의 영광을 위해
싸우지 않겠는가!","10,14,12,9"
7103f2965ce25f71a9d8015e0ed29960aae2f89bdc3c76293e5d9e945b0429da,그래 가토!함께 싸우자!,14
3e4aab0ba99896cd0a109b935ea8e3d96cfc60e141d44068abecceab97aeeff4,"오라버니…
제가 오라버니를 지켜드릴게요!","5,18"
f9e68b07c8352fd89f4fa678421260b4ec259da3d74550309792a7ece15bcae1,미안하다 아이나…,9
f16a99cc7379beb5b2ca1bfda24c8b7753fe784e2468698a6860dbc3f67a3460,"기니어스 님,이 목숨을 바쳐서라도
당신을 지키겠습니다!","14,11"
ae4c5c038d74467fdd525a0e02d56e970e7a2c452ff7c6f5e4dbb4e2835066cb,노리스 폐를 끼치는군…,11
a41ee448a51566c3b824138640e5ad0c2c5673f95c36f83d4c6d123f6d75aaee,"아이나 님,제 목숨을 걸고
당신을 지키겠습니다!","12,11"
170cf7f5ac3f43ec31b4be247b61c5a120a8870d7312bfc5555906b52c926b7a,"노리스…
목숨을 건다고 가볍게 말하지 마세요…
함께 싸우죠","13,13,8"
48ae60a08f8b18a39adfed0683e89424d6d42193be19d7b5a8b909f430d4d1e9,"제1전투 배치!
각 대원은 대기하라!","7,12"
d1c2fffd8f70531e8a96c4e7981ced770160e2daf23e16e06b8eaa32609d473a,"좌현 탄막이 얇다!
포격수!무엇을 하고 있는 거냐!?","9,13"
45c2b62bfad1820c3324862cc4b60ece3197ceb41faedbdbee65aa139de0e9ef,우현의 공격에 집중해라!,11
